website,name,price,rating,discount,link
Jumia,realme Note 60x - 6.74 Inch 128GB-4GB Dual SIM 4G Mobile Phone - Wilderness Green,"EGP 5,390.00",4 out of 5,23%,https://www.jumia.com.eg/realme-note-60x-6.74-inch-128gb-4gb-dual-sim-4g-mobile-phone-wilderness-green-130862673.html
Jumia,Kieslect Actor Smart Watch - Black,"EGP 4,085.00",4.5 out of 5,No discount found,https://www.jumia.com.eg/kieslect-actor-smart-watch-black-131500301.html
Jumia,T1000 Smart Watch Wireless Bluetooth Fitness Tracker.,EGP 339.92,2.3 out of 5,71%,https://www.jumia.com.eg/generic-t1000-smart-watch-wireless-bluetooth-fitness-tracker.-130834395.html
Jumia,Samsung Galaxy A05s Mobile Phone - 6.7 inches - Dual SIM 4G 128GB/6GB - Silver,"EGP 6,048.00",4.5 out of 5,28%,https://www.jumia.com.eg/samsung-galaxy-a05s-mobile-phone-6.7-inches-dual-sim-4g-128gb6gb-silver-130130470.html
Jumia,"XIAOMI Redmi PAD SE, 8.7 Inch, 128GB, 6GB RAM,WiFi Only - Graphite Grey","EGP 7,999.00",5 out of 5,47%,https://www.jumia.com.eg/xiaomi-redmi-pad-se-8.7-inch-128gb-6gb-ramwifi-only-graphite-grey-130318958.html
Jumia,OPPO A5 Pro - 8GB RAM - 256GB - Brown,"EGP 11,637.00",No rating found,5%,https://www.jumia.com.eg/oppo-a5-pro-8gb-ram-256gb-brown-131431851.html
Jumia,"realme 14 Pro Dual SIM, 256GB, 12GB RAM, 5G - Pearl White","EGP 21,420.00",No rating found,17%,https://www.jumia.com.eg/realme-14-pro-dual-sim-256gb-12gb-ram-5g-pearl-white-133525471.html
Jumia,Infinix Hot 50i - 6.7 Inch - Dual SIM Mobile Phone 4G 128GB/6GB - Sleek Black,"EGP 5,157.00",5 out of 5,10%,https://www.jumia.com.eg/hot-50i-6.7-inch-dual-sim-mobile-phone-4g-128gb6gb-sleek-black-infinix-mpg3818225.html
Jumia,"Samsung Galaxy S24 Ultra - 6.8"" 256GB/12GB Dual SIM 5G Mobile Phone - Titanium Black","EGP 48,600.00",5 out of 5,15%,https://www.jumia.com.eg/galaxy-s24-ultra-6.8-12gb-ram-256gb-rom-200mp-5000mah-titanium-blac-5000mah-titanium-blac-titanium-black-samsung-mpg3818586.html
Jumia,Samsung Galaxy A06 - 6.7-inch 4GB/64GB Dual Sim 4G - Mobile Phone - Light Blue,"EGP 4,830.00",3.7 out of 5,17%,https://www.jumia.com.eg/samsung-galaxy-a06-6.7-inch-4gb64gb-dual-sim-4g-mobile-phone-light-blue-130123167.html
Jumia,"Samsung Galaxy A16 Dual SIM 4G 128GB/4GB Mobile Phone - Black 6.7 Inch With Wall Charger, 25 Watt, Type-C, Black - EP-T2510NBEGWW","EGP 7,760.00",1 out of 5,2%,https://www.jumia.com.eg/samsung-galaxy-a16-dual-sim-4g-128gb4gb-mobile-phone-black-6.7-inch-with-wall-charger-25-watt-type-c-black-ep-t2510nbegww-132041006.html
Jumia,XIAOMI Redmi 13 - 6.79-inch 256GB/8GB Dual SIM Mobile Phone - Pink,"EGP 7,550.00",4.2 out of 5,17%,https://www.jumia.com.eg/redmi-13-6.79-inch-256gb8gb-dual-sim-mobile-phone-pink-xiaomi-mpg3818414.html
Jumia,Samsung Galaxy A05s - 6.5-inch 4GB/64GB Dual Sim 4G Mobile Phone - Black,"EGP 5,360.00",4.2 out of 5,17%,https://www.jumia.com.eg/galaxy-a05s-6.7-64gb4gb-dual-sim-4g-mobile-phone-black-samsung-mpg3818073.html
Jumia,"XIAOMI Redmi A5 Dual SIM, 128GB, 4GB RAM, 4G LTE - Ocean Blue","EGP 5,050.00",No rating found,17%,https://www.jumia.com.eg/xiaomi-redmi-a5-dual-sim-128gb-4gb-ram-4g-lte-ocean-blue-133114045.html
Jumia,"XIAOMI Redmi Note 14 Dual SIM, 256GB, 8GB RAM, 4G LTE - Lime Green","EGP 10,110.00",4 out of 5,44%,https://www.jumia.com.eg/xiaomi-redmi-note-14-dual-sim-256gb-8gb-ram-4g-lte-lime-green-131396706.html
Jumia,realme C75 Dual-SIM 4G 256GB/8GB Mobile Phone 6.7 Inches - Lightning Gold,"EGP 10,200.00",5 out of 5,17%,https://www.jumia.com.eg/realme-c75-dual-sim-4g-256gb8gb-mobile-phone-6.7-inches-lightning-gold-130977989.html
Jumia,XIAOMI MOBILE REDMI 13 8GB RAM 128GB ROM OCEAN BLUE,"EGP 6,940.00",4.4 out of 5,31%,https://www.jumia.com.eg/redmi-13-6.7-128gb8gb-dual-sim-4g-mobile-phone-ocean-blue-xiaomi-mpg3818406.html
Jumia,Motorola Moto G75 - 6.78-inch 256GB/8GB Dual SIM 5G Mobile Phone - Aqua Blue,"EGP 11,830.00",3 out of 5,17%,https://www.jumia.com.eg/motorola-moto-g75-6.78-inch-256gb8gb-dual-sim-5g-mobile-phone-aqua-blue-129967233.html
Jumia,Samsung Galaxy S25 Ultra Dual SIM 5G 256GB/12GB - 6.9 Inch Mobile Phone Titanium Black,"EGP 60,480.00",No rating found,19%,https://www.jumia.com.eg/samsung-galaxy-s25-ultra-dual-sim-5g-256gb12gb-6.9-inch-mobile-phone-titanium-black-130163167.html
Jumia,T800 Smart Watch Wireless Bluetooth Fitness Tracker.,EGP 322.00,No rating found,64%,https://www.jumia.com.eg/generic-t800-smart-watch-wireless-bluetooth-fitness-tracker.-130834394.html
Jumia,M28 PRO 5.1 Bluetooth Earphone Wireless Low Latency With Mic.,EGP 250.00,No rating found,50%,https://www.jumia.com.eg/generic-m28-pro-5.1-bluetooth-earphone-wireless-low-latency-with-mic.-130834396.html
Jumia,Anker Headphone Wirless H30I Sound Core - A3012H21 - White,"EGP 1,820.00",5 out of 5,17%,https://www.jumia.com.eg/anker-headphone-wirless-h30i-sound-core-a3012h21-white-116271431.html
Jumia,XIAOMI MOBILE 14C 8GB RAM 256GB ROM MIDNIGHT BLACK,"EGP 6,744.00",3.7 out of 5,16%,https://www.jumia.com.eg/xiaomi-mobile-14c-8gb-ram-256gb-rom-midnight-black-119370244.html
Jumia,Samsung Galaxy A06 Dual SIM 4G 128GB/6GB - Black,"EGP 5,886.00",No rating found,13%,https://www.jumia.com.eg/samsung-galaxy-a06-dual-sim-4g-128gb6gb-black-130191223.html
Jumia,"Samsung Galaxy A16 Dual SIM 4G 128GB/4GB Mobile Phone - Grey 6.7 Inch With Wall Charger, 25 Watt, Type-C, Black - EP-T2510NBEGWW","EGP 7,760.00",No rating found,61%,https://www.jumia.com.eg/samsung-galaxy-a16-dual-sim-4g-128gb4gb-mobile-phone-grey-6.7-inch-with-wall-charger-25-watt-type-c-black-ep-t2510nbegww-132040989.html
Jumia,"Samsung Galaxy A16 Dual SIM 4G 256GB/8GB Mobile Phone -Gray 6.7 Inch With Wall Charger, 25 Watt, Type-C, Black - EP-T2510NBEGWW","EGP 10,240.00",4 out of 5,2%,https://www.jumia.com.eg/samsung-galaxy-a16-dual-sim-4g-256gb8gb-mobile-phone-gray-6.7-inch-with-wall-charger-25-watt-type-c-black-ep-t2510nbegww-132041054.html
Jumia,Vivo V50 Lite 5G - 256GB/12GB - Gold,"EGP 15,320.00",4.3 out of 5,23%,https://www.jumia.com.eg/vivo-v50-lite-5g-256gb12gb-gold-132116495.html
Jumia,Samsung Galaxy A06 - 4GB RAM - 64GB - Black,"EGP 4,699.00",5 out of 5,32%,https://www.jumia.com.eg/samsung-galaxy-a06-4gb-ram-64gb-black-130112885.html
Jumia,"OPPO A3 - 6.6"" 256GB/8GB Dual SIM 4G Mobile Phone - Starry Purple","EGP 9,612.00",4.5 out of 5,6%,https://www.jumia.com.eg/a3-6.6-256gb8gb-dual-sim-4g-mobile-phone-starry-purple-oppo-mpg3818345.html
Jumia,Haino Teko RW-50 Super Max Size Round Shape Curved AMOLED Display Smart Watch With 3 Pair Straps (Silver),"EGP 2,499.00",5 out of 5,No discount found,https://www.jumia.com.eg/haino-teko-rw-50-super-max-size-round-shape-curved-amoled-display-smart-watch-with-3-pair-straps-silver-131376296.html
Jumia,"Samsung Galaxy A06 Dual SIM, 64GB, 4GB RAM, 4G LTE - Gold","EGP 4,830.00",No rating found,17%,https://www.jumia.com.eg/samsung-galaxy-a06-dual-sim-64gb-4gb-ram-4g-lte-gold-133114522.html
Jumia,realme Note 60X Dual-SIM 4G 128GB/4GB Mobile Phone 6.78 Inches - Marble Black,"EGP 5,410.00",3 out of 5,17%,https://www.jumia.com.eg/realme-note-60x-dual-sim-4g-128gb4gb-mobile-phone-6.78-inches-marble-black-130977987.html
Jumia,Infinix Smart 9 Dual SIM Neo Titanium 4+4GB RAM 128GB 4G,"EGP 4,382.00",4.8 out of 5,20%,https://www.jumia.com.eg/infinix-smart-9-dual-sim-neo-titanium-44gb-ram-128gb-4g-121850172.html
Jumia,VIC ♛20000mAh Power Banks 74Wh Portable Charger Ultra Slim Battery Pack( Type C Input),EGP 405.00,No rating found,67%,https://www.jumia.com.eg/vic-20000mah-power-banks-74wh-portable-charger-ultra-slim-battery-pack-type-c-input-130825156.html
Jumia,"OPPO A3x - 6.6"" 64GB/4GB Dual SIM 4G Mobile Phone- Ocean Blue","EGP 5,886.00",4.7 out of 5,9%,https://www.jumia.com.eg/a3x-6.6-64gb4gb-dual-sim-4g-mobile-phone-ocean-blue-oppo-mpg3818339.html
Jumia,oteeto TAB 8 Tablet(256GB + 8GB),"EGP 4,399.00",1 out of 5,1%,https://www.jumia.com.eg/oteeto-tab-8-tablet256gb-8gb-132222045.html
Jumia,Samsung Galaxy A06 Dual SIM 4G 64GB/4GB Mobile Phone - Gold 6.7 Inch,"EGP 4,698.00",No rating found,22%,https://www.jumia.com.eg/samsung-galaxy-a06-dual-sim-4g-64gb4gb-mobile-phone-gold-6.7-inch-130151906.html
Jumia,XIAOMI Redmi A3 Dual SIM 4G 128GB/4GB Mobile Phone - Star Blue,"EGP 4,760.00",No rating found,17%,https://www.jumia.com.eg/xiaomi-redmi-a3-dual-sim-4g-128gb4gb-mobile-phone-star-blue-132999185.html
Jumia,"XIAOMI Mobile Redmi Note 14, 128GB, 8GB RAM, 4G, Dual SIM - Midnight Black","EGP 9,299.00",No rating found,38%,https://www.jumia.com.eg/xiaomi-mobile-redmi-note-14-128gb-8gb-ram-4g-dual-sim-midnight-black-130265989.html
Jumia,"Samsung Galaxy A36 5G, 8GB Ram, 256GB - Awesome Black","EGP 17,355.00",No rating found,38%,https://www.jumia.com.eg/samsung-galaxy-a36-5g-8gb-ram-256gb-awesome-black-131723127.html
Jumia,XIAOMI Poco C75 - 6.88-inch 6GB128GB Dual Sim 4G Mobile Phone - Black,"EGP 5,670.00",4 out of 5,17%,https://www.jumia.com.eg/poco-c75-dual-sim-4g-128gb6gb-mobile-phone-black-6.7-inch-xiaomi-mpg3818372.html
Jumia,XIAOMI Redmi Note 14 Pro Mobile Phone - 6.7 Inches - Dual SIM 4G 256GB/8GB -Aurora Purple,"EGP 14,796.00",No rating found,1%,https://www.jumia.com.eg/xiaomi-redmi-note-14-pro-mobile-phone-6.7-inches-dual-sim-4g-256gb8gb-aurora-purple-132116572.html
Jumia,Samsung A26 Galaxy 6GB - 128GB - 5G  Black,"EGP 11,826.00",No rating found,3%,https://www.jumia.com.eg/samsung-a26-galaxy-6gb-128gb-5g-black-131484555.html
Jumia,"realme C75 256GB/8GB- 6.72""  Dual SIM 4G Mobile Phone - Gold","EGP 9,882.00",5 out of 5,14%,https://www.jumia.com.eg/realme-c75-256gb8gb-6.72-dual-sim-4g-mobile-phone-gold-130413141.html
Jumia,"Honor X5b - 6.5"" 128 GB/4GB Dual SIM 4G Mobile Phone -  Blue","EGP 4,752.00",No rating found,11%,https://www.jumia.com.eg/honor-x5b-6.5-128-gb4gb-dual-sim-4g-mobile-phone-blue-132116032.html
Jumia,Motorola Moto G35 - 6.72-inch 256GB/8GB Dual SIM 5G Mobile Phone - Leaf Green,"EGP 7,940.00",No rating found,17%,https://www.jumia.com.eg/motorola-moto-g35-6.72-inch-256gb8gb-dual-sim-5g-mobile-phone-leaf-green-129966948.html
Jumia,"realme Mobile C75 Dual SIM, 256GB, 8GB RAM,4G LTE - Black","EGP 9,953.00",No rating found,45%,https://www.jumia.com.eg/realme-mobile-c75-dual-sim-256gb-8gb-ram4g-lte-black-131373900.html
Jumia,XIAOMI Redmi A5 - 4GB RAM 128GB - Midnight Black,"EGP 4,999.00",4 out of 5,30%,https://www.jumia.com.eg/xiaomi-redmi-a5-4gb-ram-128gb-midnight-black-131987066.html
Jumia,XIAOMI Redmi A3 - 6.71-inch 4GB/128GB Dual Sim 4G Mobile Phone - Midnight Black,"EGP 4,760.00",3.7 out of 5,17%,https://www.jumia.com.eg/xiaomi-redmi-a3-6.71-inch-4gb128gb-dual-sim-4g-mobile-phone-midnight-black-111623987.html
Jumia,Redmi Redm.i Smart Watch 5 Active - Silver,"EGP 2,155.00",5 out of 5,28%,https://www.jumia.com.eg/redmi-redm.i-smart-watch-5-active-silver-133400599.html
Jumia,"realme C75X Dual SIM, 256GB, 8GB RAM, 4G LTE - Oceanic Blue","EGP 9,180.00",5 out of 5,17%,https://www.jumia.com.eg/realme-c75x-dual-sim-256gb-8gb-ram-4g-lte-oceanic-blue-133518949.html
Jumia,Samsung Galaxy A06 Mobile - 6.7 Inch - 128GB/6GB RAM - 4G Dual SIM - Black,"EGP 5,899.00",No rating found,26%,https://www.jumia.com.eg/samsung-galaxy-a06-mobile-6.7-inch-128gb6gb-ram-4g-dual-sim-black-130150129.html
Jumia,Huawei FreeBuds Pro 4 - Black,"EGP 10,400.00",No rating found,17%,https://www.jumia.com.eg/huawei-freebuds-pro-4-black-133010437.html
Jumia,Nothing CMF Phone 1 - Dual SIM 5G 128GB/8GB Mobile Phone - Black,"EGP 14,100.00",No rating found,19%,https://www.jumia.com.eg/nothing-cmf-phone-1-dual-sim-5g-128gb8gb-mobile-phone-black-133292009.html
Jumia,"Samsung Galaxy A26 Dual SIM, 128GB, 6GB RAM, 5G - Peach Pink","EGP 12,460.00",No rating found,17%,https://www.jumia.com.eg/samsung-galaxy-a26-dual-sim-128gb-6gb-ram-5g-peach-pink-133113899.html
Jumia,Motorola Edge 50 Fusion Dual SIM 5G 512GB/12GB Mobile Phone - Forest Green,"EGP 17,340.00",No rating found,17%,https://www.jumia.com.eg/motorola-edge-50-fusion-dual-sim-5g-512gb12gb-mobile-phone-forest-green-132999436.html
Jumia,Motorola Moto G85 - 6.67-inch 256GB/12GB Dual SIM 5G Mobile Phone - Urban Grey,"EGP 13,600.00",No rating found,17%,https://www.jumia.com.eg/motorola-moto-g85-6.67-inch-256gb12gb-dual-sim-5g-mobile-phone-urban-grey-129967311.html
Jumia,Apple IPad 10th Wi-Fi. 256GB Silver,"EGP 25,500.00",5 out of 5,4%,https://www.jumia.com.eg/apple-ipad-10th-wi-fi.-256gb-silver-54360765.html
Jumia,Samsung Galaxy A16 - 6.7-inch 8GB/256GB Dual Sim 4G - Mobile Phone - Gray,"EGP 9,890.00",4 out of 5,17%,https://www.jumia.com.eg/galaxy-a16-6.7-256gb8gb-dual-sim-4g-mobile-phone-grey-free-25w-adapter-usb-c-super-fast-charging-black-samsung-mpg3818564.html
Jumia,XIAOMI Redmi 14C - 6.88-inch 6GB/128GB Dual Sim 4G Mobile Phone - Dreamy Purple,"EGP 6,120.00",5 out of 5,17%,https://www.jumia.com.eg/redmi-14c-6.88-inch-6gb128gb-dual-sim-4g-mobile-phone-dreamy-purple-xiaomi-mpg3818421.html
Jumia,Samsung A36 Galaxy 8GB - 256GB - 5G Awesome Lime,"EGP 17,550.00",No rating found,4%,https://www.jumia.com.eg/samsung-a36-galaxy-8gb-256gb-5g-awesome-lime-131487137.html
Jumia,Apple Watch SE GPS 44mm Midnight Aluminium Case With Midnight Sp Band,"EGP 13,900.00",No rating found,22%,https://www.jumia.com.eg/apple-watch-se-gps-44mm-midnight-aluminium-case-with-midnight-sp-band-128497384.html
Jumia,"Samsung Mobile Galaxy A06, 4G, 128GB, 6GB RAM, Black","EGP 12,000.00",4.2 out of 5,No discount found,https://www.jumia.com.eg/a06-6.7-inch-128gb6gb-dual-sim-4g-mobile-phone-black-samsung-mpg3818092.html
Jumia,Cmf Buds Pro 2 - Grey,"EGP 2,599.00",5 out of 5,10%,https://www.jumia.com.eg/cmf-buds-pro-2-grey-133003688.html
Jumia,Samsung Galaxy A15 - 6.5-inch 8GB/256GB Dual Sim 4G - Mobile Phone - Yellow,"EGP 9,070.00",1 out of 5,17%,https://www.jumia.com.eg/samsung-galaxy-a15-6.5-inch-8gb256gb-dual-sim-4g-mobile-phone-yellow-111625118.html
Jumia,Vivo Y29 Dual SIM 4G 128GB/8GB - Brown,"EGP 8,083.00",No rating found,28%,https://www.jumia.com.eg/vivo-y29-dual-sim-4g-128gb8gb-brown-132354528.html
Jumia,realme Note 50 Dual-SIM 4G 128GB/4GB Mobile Phone 6.6 Inches - Midnight Black,"EGP 5,670.00",1 out of 5,17%,https://www.jumia.com.eg/realme-note-50-dual-sim-4g-128gb4gb-mobile-phone-6.6-inches-midnight-black-130978046.html
Jumia,Infinix Hot 50i - 6.7 Inch - Dual SIM Mobile Phone 4G 256GB/8GB - Sleek Black,"EGP 5,886.00",3 out of 5,8%,https://www.jumia.com.eg/hot-50i-6.7-inch-dual-sim-mobile-phone-4g-256gb8gb-sleek-black-infinix-mpg3818227.html
Jumia,Samsung Galaxy A06 Dual SIM 4G 128GB/6GB Mobile Phone - Light Blue 6.7 Inch,"EGP 5,886.00",No rating found,15%,https://www.jumia.com.eg/samsung-galaxy-a06-dual-sim-4g-128gb6gb-mobile-phone-light-blue-6.7-inch-130151899.html
Jumia,Apple IPad 10th Wi-Fi. 64GB Blue,"EGP 18,900.00",5 out of 5,No discount found,https://www.jumia.com.eg/apple-ipad-10th-wi-fi.-64gb-blue-38597520.html
Jumia,"realme C61 - 6.7"" 128GB/4GB Dual SIM 4G Mobile Phone - Sparkle Gold","EGP 6,156.00",5 out of 5,9%,https://www.jumia.com.eg/c61-6.7-128gb4gb-dual-sim-4g-mobile-phone-sparkle-gold-realme-mpg3842279.html
Jumia,"Amazfit GTS 4 AMOLED, 1.75"" Inches, 8 Days Battery Life, Alexa Built-in - Autumn Brown","EGP 7,295.00",No rating found,46%,https://www.jumia.com.eg/gts-4-smart-watch-autumn-brown-amazfit-mpg1154682.html
Jumia,XIAOMI POCO C75 - 6GB RAM - 128GB - Black,"EGP 5,599.00",No rating found,30%,https://www.jumia.com.eg/xiaomi-poco-c75-6gb-ram-128gb-black-130239055.html
Jumia,Samsung Galaxy A06 - 6.7-inch 4GB/128GB Dual Sim 4G - Mobile Phone - Gold,"EGP 5,610.00",No rating found,17%,https://www.jumia.com.eg/samsung-galaxy-a06-6.7-inch-4gb128gb-dual-sim-4g-mobile-phone-gold-130123174.html
Jumia,Samsung Galaxy A06 Dual SIM 4G 128GB/6GB Mobile Phone - Black 6.7 Inch With USB-C Wall Charger 25 Watt,"EGP 6,136.00",No rating found,12%,https://www.jumia.com.eg/samsung-galaxy-a06-dual-sim-4g-128gb6gb-mobile-phone-black-6.7-inch-with-usb-c-wall-charger-25-watt-132035326.html
Jumia,Vivo Y19s Dual SIM 4G 128GB/4GB - 6.68 Inch Mobile Phone Silver,"EGP 5,939.00",No rating found,4%,https://www.jumia.com.eg/vivo-y19s-dual-sim-4g-128gb4gb-6.68-inch-mobile-phone-silver-130163171.html
Jumia,Infinix MOBILE HOT 50i 6+6GB RAM 128GB ROM SLEEK BLACK,"EGP 5,159.00",5 out of 5,14%,https://www.jumia.com.eg/infinix-mobile-hot-50i-66gb-ram-128gb-rom-sleek-black-123790271.html
Jumia,TAG-PHONE Special Smart Phone 6.52 inch Dual Nano SIM-6 GB RAM-128 GB-4G-Android 11.0,"EGP 9,000.00",No rating found,Official Store,https://www.jumia.com.eg/tag-phone-special-smart-phone-6.52-inch-dual-nano-sim-6-gb-ram-128-gb-4g-android-11.0-59762589.html
Jumia,"realme C65 - 6.6"" 128GB/6GB Dual SIM 4G Mobile Phone - Black Milky Way","EGP 7,344.00",No rating found,8%,https://www.jumia.com.eg/realme-c65-6.6-128gb6gb-dual-sim-4g-mobile-phone-black-milky-way-131432445.html
Jumia,Vivo Y04 Dual-SIM 4G 128GB/4GB Mobile Phone 6.56 Inches - Dark Green,"EGP 5,499.00",No rating found,21%,https://www.jumia.com.eg/vivo-y04-dual-sim-4g-128gb4gb-mobile-phone-6.56-inches-dark-green-130978972.html
Jumia,Samsung Galaxy A36 5G - 8GB Ram 256GB - Awesome White,"EGP 17,335.00",No rating found,38%,https://www.jumia.com.eg/samsung-galaxy-a36-5g-8gb-ram-256gb-awesome-white-131723147.html
Jumia,Samsung Galaxy A36 5G - 8GB Ram 256GB - Awesome White,"EGP 17,335.00",No rating found,38%,https://www.jumia.com.eg/samsung-galaxy-a36-5g-8gb-ram-256gb-awesome-white-131723147.html
Jumia,Samsung Buds 3 Pro White,"EGP 7,620.00",No rating found,8%,https://www.jumia.com.eg/samsung-buds-3-pro-white-132354283.html
Jumia,"Samsung Galaxy A26 Dual SIM, 128GB, 6GB RAM, 5G - White","EGP 12,460.00",5 out of 5,17%,https://www.jumia.com.eg/samsung-galaxy-a26-dual-sim-128gb-6gb-ram-5g-white-133113913.html
Jumia,realme Note 50 Dual-SIM 4G 128GB/4GB Mobile Phone 6.6 Inches - Sky Blue,"EGP 5,670.00",No rating found,17%,https://www.jumia.com.eg/realme-note-50-dual-sim-4g-128gb4gb-mobile-phone-6.6-inches-sky-blue-130978133.html
Jumia,Vivo Y29 Dual SIM 8GB 256GB RAM 4G LTE - White,"EGP 9,234.00",No rating found,8%,https://www.jumia.com.eg/vivo-y29-dual-sim-8gb-256gb-ram-4g-lte-white-131420797.html
Jumia,Samsung Galaxy A16 Dual SIM 4G 128GB/4GB Mobile Phone - Light Green 6.7 Inch,"EGP 7,506.00",5 out of 5,6%,https://www.jumia.com.eg/galaxy-a16-6.7-inch-4gb128gb-dual-sim-4g-mobile-phone-light-green-samsung-mpg3818557.html
Jumia,"realme C61 - 6.7"" 128GB/4GB Dual SIM 4G Mobile Phone -Dark Green","EGP 6,156.00",No rating found,12%,https://www.jumia.com.eg/realme-c61-6.7-128gb4gb-dual-sim-4g-mobile-phone-dark-green-130613789.html
Jumia,Infinix Hot 50i - 6.7 Inch - Dual SIM Mobile Phone 4G 128GB/6GB - Titanium Grey,"EGP 5,157.00",5 out of 5,10%,https://www.jumia.com.eg/infinix-hot-50i-6.7-inch-dual-sim-mobile-phone-4g-128gb6gb-titanium-grey-130069525.html
Jumia,Vivo Y04 Dual SIM 4G 64GB/4GB - Gold,"EGP 4,870.00",No rating found,27%,https://www.jumia.com.eg/vivo-y04-dual-sim-4g-64gb4gb-gold-132354494.html
Jumia,Vivo Y28 - 6.64-inch 8GB/256GB Dual Sim 4G Mobile Phone - Gleaming Orange,"EGP 8,610.00",5 out of 5,17%,https://www.jumia.com.eg/y28-6.64-inch-8gb256gb-dual-sim-4g-mobile-phone-gleaming-orange-vivo-mpg3818681.html
Jumia,"Huawei Watch Fit 4, SYA-B19 - Grey","EGP 7,280.00",No rating found,17%,https://www.jumia.com.eg/huawei-watch-fit-4-sya-b19-grey-133112976.html
Jumia,"VIC 10000mAh Power Banks, Portable Charger With Built In Cables High-Speed Charging Battery Pack.",EGP 364.00,No rating found,68%,https://www.jumia.com.eg/vic-10000mah-power-banks-portable-charger-with-built-in-cables-high-speed-charging-battery-pack.-130826082.html
Jumia,Samsung Galaxy A06 - 4GB RAM - 128GB - Light Blue,"EGP 5,499.00",5 out of 5,29%,https://www.jumia.com.eg/samsung-galaxy-a06-4gb-ram-128gb-light-blue-130112880.html
Jumia,"VIC 10000mAh Power Banks, Portable Charger Ultra Slim Battery Pack.",EGP 999.00,No rating found,90%,https://www.jumia.com.eg/vic-10000mah-power-banks-portable-charger-ultra-slim-battery-pack.-130825155.html
Jumia,Media Tech Multimedia Bluetooth Speaker - (MT-330),"EGP 1,999.00",No rating found,20%,https://www.jumia.com.eg/media-tech-multimedia-bluetooth-speaker-mt-330-131323649.html
Jumia,Vidvie Type-C Fast Original Cable 3.1A With Auto-ID 100cm - VI-C510,EGP 49.99,4.2 out of 5,75%,https://www.jumia.com.eg/vidvie-type-c-fast-original-cable-3.1a-with-auto-id-100cm-vi-c510-106663379.html
Jumia,Taha Offer Mobile Slot Cleaning Brush 1 Piece,EGP 7.33,3.2 out of 5,86%,https://www.jumia.com.eg/generic-taha-offer-mobile-slot-cleaning-brush-1-piece-47533822.html
Jumia,Honor 400 Dual SIM 5G Smartphone - 256GB/12GB - Desert Gold + Choice Earbuds X7 Lite White,"EGP 20,499.00",5 out of 5,23%,https://www.jumia.com.eg/honor-400-dual-sim-5g-smartphone-256gb12gb-desert-gold-choice-earbuds-x7-lite-white-132579389.html
